English,French,German,Arabic
Unselect,Désélectionner,Auswahl aufheben,ألغِ التحديد
Unselect All,Tout désélectionner,Gesamte Auswahl aufheben,ألغِ تحديد الكل
Unselect Items Matching…,Désélectionner les éléments correspondants…,Auswahl für passende Elemente aufheben ...,ألغِ تحديد العناصر المطابقة…
Unselect all items matching this pattern:,Désélectionnez tous les éléments correspondant à ce motif :,"Auswahl für Elemente aufheben, die auf folgendes Muster passen:",ألغِ تحديد جميع العناصر المطابقة لهذا النمط:
Updating version information…,Mise à jour des informations de version…,Versionsinformationen werden aktualisiert ...,يحدّث معلومات الإصدار…
"Use condensed date, for example '%1'","Utiliser un format condensé de date, comme par exemple, « %1 »","Abgekürztes Datum benutzen, zum Beispiel „%1“",استخدم التاريخ الموجز، على سبيل المثال '%1'
"Use long date, for example '%1'","Utiliser un format long de date, comme par exemple, « %1 »","Langes Datum benutzen, zum Beispiel „%1“",استخدم التاريخ الطويل، على سبيل المثال '%1'
Use Current Location,Utiliser l'emplacement actuel,Aktuelle Adresse verwenden,استخدم الموقع الحالي
Use Default Location,Utiliser l'emplacement par défaut,Standardadresse verwenden,استخدم الموقع الافتراضي
Use as default view settings,Utiliser comme configuration de l'affichage par défaut,Als Voreinstellung für Ansichten verwenden,استخدم كمبدئي لإعدادات العرض
Use auto-expanding folders for all view types,Utiliser les dossiers se développant automatiquement pour tous les types d'affichage,Automatisch öffnende Ordner für alle Ansichten verwenden,استخدام المجلدات القابلة للتوسّع لكلّ أنواع العرض
Use common display style for all folders,Utiliser un style d'affichage commun pour tous les dossiers,Für alle Ordner den gleichen Anzeigestil verwenden,استخدم نمط عرض مشترك لجميع المجلدات
Use system font,Utiliser la police système,Systemschriftart benutzen,استخدام خط النظام
Use tab for switching between right and left view,Utiliser « Tab » pour basculer entre les affichages droit et gauche,Tabulatortaste für das Wechseln zwischen linker und rechter Ansicht verwenden,استخدم tab للتّبديل بين قسمي المنظور الأيمن والأيسر
Use {path} to get the path of the current folder. Example: dolphin {path},Utilisez {path} pour obtenir l'emplacement du dossier courant. Exemple : dolphin {path},"Benutzen Sie {path}, um den Pfad des aktuellen Ordners zu erhalten. Beispiel: dolphin {path}",استخدم {path} للحصول على مسار المجلد الحالي. مثال: dolphin {path}
User Feedback,Retours des utilisateurs,Benutzer-Feedback,مشاركة بياناتك
User Group,Groupe d'utilisateurs,Benutzergruppe,مجموعة المستخدمين
User: %1 | Group: %2 | Others: %3,Utilisateur : %1 | Groupe : %2 | Autres : %3,Benutzer: %1 | Gruppe: %2 | Andere: %3,المستخدم: %1 | المجموعة: %2 | الآخرون: %3
Version,Version,Version,الإصدار
Video,Vidéo,Video,فديو
View,Affichage,Ansicht,العرض
View Display Style,Style d'affichage de la vue,Anzeigestil,نمط مشاهدة العرض
View Mode,Type d'affichage,Ansichtsmodus,وضع العرض
View Settings,Configuration des affichages,Einstellungen,إعدادات المنظور
View mode:,Type d'affichage :,Ansichtsmodus:,وضع العرض:
View options:,Options d'affichage :,Ansichtseinstellungen:,خيارات العرض:
Visible roles,Rôles visibles,Sichtbare Rollen,الأدوار الظّاهرة
Warning,Avertissement,Achtung,تحذير
What,Quoi,Was,ماذا
When opening an executable file:,Lors de l'ouverture d'un fichier exécutable :,Beim Öffnen einer ausführbaren Datei:,عند فتح ملف تنفيذي:
"When this is enabled, the icons are based on the actual file or folder contents.For example the icons of images become scaled down versions of the images.","Quand cette option est activée, les icônes sont conçues à partir du contenu réel du fichier ou du dossier.","Ist diese Option aktiviert, werden die Symbole auf Basis des tatsächlichen Inhalts des Ordners oder der Datei angezeigt.Beispielsweise wird das Symbol eines Bildes zu einer verkleinerten Version des Bildes.",عند تمكين هذا ، تكون الأيقونات منسوخة من محتويات الملف أو المجلد الفعلي.  على سبيل المثال ، تصبح أيقونات الصور نسخًا مصغرة من الصور.
"When this option is enabled hidden files, such as those starting with a '.', will be shown in the file view.","Lorsque cette option est cochée, les fichiers cachés tels que ceux dont le nom commencent par un « . » sont affichés dans la vue des fichiers.","Wenn diese Einstellung aktiviert ist, werden versteckte Dateien (z. B. die mit einem „.“ beginnen) in der Dateiansicht angezeigt.",إذا مُكِّن هذا الخيار، ستظهر الملفات المخفية -كالتي تبدأ ب '.'- في عرض الملفات.
"When this option is enabled, a preview of the file content is shown as an icon.","Lorsque cette option est cochée, un aperçu du contenu du fichier est affiché sous la forme d'une icône.","Wenn diese Einstellung aktiviert ist, wird ein Vorschaubild des Dateiinhalts als Dateisymbol angezeigt.",إذا مُكِّن هذا الخيار، ستظهر معاينة محتوى الملف كأيقونة.
"When this option is enabled, the sorted items are categorized into groups.","Lorsque cette option est cochée, les éléments triés sont catégorisés en fonction de leur groupe.","Wenn diese Einstellung aktiviert ist, werden die sortierten Elemente in Gruppen zusammengefasst.",إذا مُكِّن هذا الخيار، ستُصنَّف العناصر المُسرَدة إلى مجموعات.
"When unchecked, the opposite view will be closed. The Close icon always illustrates which view (left or right) will be closed.","Lorsque cette option n'est pas sélectionnée, la vue opposée sera fermée. L'icône « Fermer » indique toujours quelle vue (gauche ou droite) sera fermée.","Wenn nicht gesetzt, wird die gegenüberliegende Ansicht geschlossen. Das Schließen-Symbol zeigt immer an, welche Ansicht (links oder rechts) geschlossen wird.",عند إلغاء تحديده، سيُغلق العرض المعاكس. توضح أيقونة الإغلاق دائما طريقة العرض (يساراً أو يميناً) التي ستُغلق.
Width,Largeur,Breite,العرض
Window:,Fenêtre :,Fenster:,النافذة:
With this you can change the language this application uses.You can even set secondary languages which will be used if texts are not available in your preferred language.,"Avec ceci, vous pouvez modifier la langue utilisée par cette application. Vous pouvez même définir des langues secondaires, pouvant être utilisées si les messages de texte ne sont pas disponibles dans votre langue préférée.","Hiermit können Sie die Sprache einstellen, die die Anwendung verwenden soll.Sie können auch Zweitsprachen einstellen, welche verwendet werden, wenn ein Text nicht in Ihrer bevorzugten Sprache verfügbar ist.",باستخدام هذا يمكنك تغيير اللغة التي يستخدمها هذا التطبيق.  يمكنك حتى تعيين اللغات الثانوية التي سيتم استخدامها إذا كانت النصوص غير متوفرة بلغتك المفضلة.
Word Count,Nombre de mots,Wortanzahl,عدد الكلمات
"Write,","Écriture,","Schreiben,",كتابة،
Yesterday,Hier,Gestern,الأمس
"You have multiple tabs open in this window, are you sure you want to quit?",Vous avez divers onglets ouverts dans cette fenêtre. Voulez-vous vraiment quitter ?,"Das Fenster enthält mehrere Unterfenster. Sind Sie sicher, dass Sie das Fenster schließen möchten?",لديك عدّة ألسنة في هذه النافذة، أتريد حقًّا الإنهاء؟
You have unsaved changes. Do you want to apply the changes or discard them?,Certaines modifications ne sont pas enregistrées. Voulez-vous enregistrer vos changements ou les abandonner ?,"Es gibt ungespeicherte Änderungen.
Möchten Sie diese Änderungen übernehmen oder verwerfen?",لم تحفظ التغييرات. هل تريد تطبيق التغييرات أم تجاهلها؟
Zoom,Zoom,Zoom,التّكبير
Zoom To Default,Zoom par défaut,Vergrößerung auf Voreinstellung zurücksetzen,صفّر إلى المبدئي
Zoom:,Zoom :,Vergrößerung:,التّكبير:
dddd,dddd,dddd,dddd
"dddd (MMMM, yyyy)","dddd (MMMM, yyyy)","dddd (MMMM, yyyy)","dddd (MMMM, yyyy)"
files below,Fichiers ci-dessous,Dateien kleiner als,للملفات التي أقل من
files of any size,fichier de toute taille,Dateien jeglicher Größe,للملفات من أي حجم
hidden,masqué,versteckt,مخفي
"if true we use short relative dates, if not short dates","Si « Vrai », le tri sera réalisé selon les dates relatives et sinon selon les dates abrégées.","wenn gesetzt, wird ein kurzes relatives Datum angezeigt, ansonsten nur ein kurzes",إذا كان هذا صحيحًا ، فإننا نستخدم تواريخ نسبية قصيرة ، إن لم تكن تواريخ قصيرة
in a grid layout in location %1,dans une disposition en grille à l'emplacement %1,in einer Rasteransicht unter Adresse %1,في تخطيط الشبكة في موقع %1
