English,French,German,Arabic
The image has more than one layer or a mask or an active selection. Only the flattened image will be saved.,L'image possède  plus de un calque ou masque ou sélection active. Seule une image aplatie sera enregistrée.,,في الصّورة أكثر من طبقة واحدة. ستُحفظ الصّورة المسطّحة فقط.
"The image has more than one transparency mask on a layer. For all layers that have multiple transparency masks, only the rendered result will be saved.","L'image possède  plus d'un masque de transparence sur un calque. Pour tous les calques possédant de multiples masques de transparence, seul le résultat du rendu sera enregistré.",,في الصّورة أكثر من طبقة واحدة. ستُحفظ الصّورة المسطّحة فقط.
The image is not tagged as non-linear gamma sRGB. The image will be converted to sRGB.,L'image n'est pas étiquetée avec un Gamma « sRGB » non linéaire. L'image sera convertie en « sRGB ».,,لم توسم هذه الصّورة بِ‍ sRGB غاما غير خطّي. ستُحوّل الصّورة إلى sRGB.
The import of following files has been cancelled:,L'importation des fichiers suivants a été annulée :,Die folgende automatisch gespeicherten Dateien können wiederhergestellt werden:,يمكن استرجاع ملفّات الحفظ الآليّ الآتية:
The key you just pressed is not supported by Qt.,La touche sur laquelle vous venez d'appuyer n'est pas prise en charge par Qt.,Die gerade gedrückte Taste wird von Qt nicht unterstützt.,المفتاح الذي ضغطته لا تدعمه كيوت.
The language for this application has been changed. The change will take effect the next time the application is started.,La langue pour cette application a été changée. La modification prendra effet au prochain démarrage de l'application.,Die Sprache der Anwendung wurde geändert. Diese Änderung wird erst beim nächsten Start der Anwendung wirksam.,تغيّرت لغة هذا التّطبيق. سيأخذ التّغيير مفعوله في المرّة القادمة التي يبدأ فيها.
The maximum diameter of a brush in pixels.,Le diamètre maximum d'une brosse en pixels.,,أقصى قطر للفرشاة بالبكسل.
"The memory limit has been reached.
The number of frames saved simultaneously is limited to %1","La limite de la mémoire a été atteinte.
Le nombre d'images enregistrées simultanément est limité à %1.",,"وصل التّطبيق حدّ الذّاكرة الأقصى
قُصر عدد الاستنساخات على  to %1"
"The menu under which to place this item, such as 'tools' or 'settings', or None.","Le menu sous lequel se place cet élément, comme « Outils » ou « Configuration » ou « Aucun ».",,القائمة التي سيوضع هذا العنصر فيها، مثل ’أدوات‘ أو ’إعدادات‘ أو ’بلا/None‘.
The metadata backend failed to save the metadata for %1,Le moteur de métadonnées a échoué à l'enregistrement des métadonnées pour %1,Fehler im Metadaten-Backend beim Speichern der Metadaten für %1,فشل حفظ بيانات الطبقة %1 الوصفية.
"The name '%1' already exists, do you wish to overwrite it?",Le nom « %1 » existe déjà. Voulez-vous l'écraser ?,"Der Name %1 existiert bereits, möchten Sie ihn überschreiben?","هناك لاحة بالاسم هذا بالفعل.
أتريد الكتابة فوقها؟"
The name of the session to open Krita with,Le nom de session avec laquelle ouvrir Krita,,اسم مساحة العمل لفتح «كريتا» بها
The name of the window layout to open Krita with,Le nom de fenêtre avec laquelle ouvrir Krita,,اسم مساحة العمل لفتح «كريتا» بها
The name of the workspace to open Krita with,Le nom de l'espace de travail avec lequel ouvrir Krita,,اسم مساحة العمل لفتح «كريتا» بها
The name you entered is invalid.,Le nom que vous avez saisi est non valable.,Der von Ihnen eingegebene Name ist ungültig.,نأسف، الاسم الذي أدخلته غير صالح.
The number of last strokes that Krita will not merge (even if they are old enough),Le nombre de derniers appuis de touches que Krita ne fusionnera pas (même s'ils sont assez vieux),,عدد أواخر الضّربات التي على «كريتا» تخزينها لوحدها
The position in the file could not be changed.,La position dans le fichier ne peut être modifiée.,Die Position in der Datei kann nicht geändert werden.,يمكن استرجاع ملفّات الحفظ الآليّ الآتية:
The resource bundle name cannot be empty.,Le nom du pack ne peut être vide.,Der Name des Ressourcenpakets darf nicht leer sein.,لا يمكن أن يكون اسم حزمة الموارد فارغًا.
The resource type of following files is unknown:,Le type de ressource des fichiers suivants est inconnu :,Belichtung (Stops) für HDR-Bilder auswählen.,اضبط الشّفافيّة الدّاخليّة للطّبقة
The save location cannot be empty.,L'emplacement d'enregistrement ne peut être vide.,Der Name des Ressourcenpakets darf nicht leer sein.,لا يمكن أن يكون اسم حزمة الموارد فارغًا.
The selected documents has been modified.,Les documents sélectionnés ont été modifiés.,Das ausgewählte Dokument wurde geändert.,ستُعدّل صورة EXR
The selected documents have been converted.,Les documents sélectionnés ont été convertis.,Der ausgewählte Ressourcentyp ist unbekannt.,ستُعدّل صورة EXR
The shape already belongs to a selection,La forme appartient déjà à la sélection.,Eine Ebene oder Auswahl transformieren,حوّل طبقة أو تحديد
"The shortcut to fire this action such as 'Ctrl+1', or a QKeySequence instance, or None.",Le raccourci pour déclencher cette action tel que « CTRL » + « 1 » ou une instance « QKeySequence » ou « Aucun ».,,الاختصار لإطلاق هذا الإجراء مثل ’Ctrl+1‘ أو سيرورة QKeySequence أو ”بلا/None“.
"The shortcut to fire this action, such as 'Ctrl+1', or a QKeySequence instance, or None.",Le raccourci pour déclencher cette action tel que « CTRL » + « 1 » ou une instance « QKeySequence » ou « Aucun ».,,الاختصار لإطلاق هذا الإجراء مثل ’Ctrl+1‘ أو سيرورة QKeySequence أو ”بلا/None“.
The swap file will not be bigger than this limit.,Le fichier tampon ne grossira pas au-delà de cette limite.,Die Auslagerungsdatei wird nicht größer als dieser Grenzwert.,لن يكون حجم التّبديل أكبر من هذه القيمة.
"The text associated with the action (used as the menu item label, etc), or None.","Le texte associé avec l'action (utilisé comme un label pour élément de menu, etc.) ou « Aucun »",,النّصّ المرتبط بالإجراء (يُستخدم ليكون لصيقة عنصر القائمة وغيرها) أو ”بلا/None“.
The version of this application - please make sure that no newer version is available before sending a bug report,La version de cette application - veuillez vous assurer qu'il n'existe pas de version plus récente disponible avant d'envoyer un rapport de bogue.,"Die Programmversion – bitte vergewissern Sie sich, dass keine neuere Version verfügbar ist, bevor Sie einen Problembericht einschicken",إصدارة هذا التّطبيق. تأكّد من فضلك أنّها أحدث إصدارة قبل إرسال بلاغ العلّة
The video file already exists. Do you wish to overwrite it?,Le fichier vidéo existe déjà. Voulez-vous vraiment l'écraser ?,"Der Name %1 existiert bereits, möchten Sie ihn überschreiben?","هناك لاحة بالاسم هذا بالفعل.
أتريد الكتابة فوقها؟"
Themes,Thèmes,Designs,السمات
Theora,Theora,Theora,ثيورا
There is already a bundle with this name installed. Do you want to overwrite it?,Un profil portant ce nom est déjà installé. Voulez-vous le remplacer ?,Es ist bereits ein Paket mit diesem Namen installiert. Möchten Sie es überschreiben?,"هناك لاحة بالاسم هذا بالفعل.
أتريد الكتابة فوقها؟"
There is already a layer style library with this name installed. Do you want to overwrite it?,Il y a déjà une bibliothèque de styles pour le calque avec un nom déjà utilisé durant l'installation. Voulez-vous vraiment l'écraser ?,"Ein Profil mit diesem Namen existiert bereits.
Möchten Sie es überschreiben?","هناك لاحة بالاسم هذا بالفعل.
أتريد الكتابة فوقها؟"
There is no active document.,Il n'y a pas de document actif.,Es gibt kein aktives Dokument.,هذا المستند...
There is no active image.,Il n'y a aucune image active.,Die Datei enthält kein Bild.,ليس في الملف صورة.
There were problems opening %1.,Des problèmes sont survenus lors de l'ouverture de %1.,Probleme beim Öffnen von %1.,حدثت مشاكل في فتح %1
Thickness,Épaisseur,Dicke,السّمك
Thickness:,Épaisseur :,Dicke:,السّمك:
Third Widths,Largeurs de tierce,Dritte,عرض الخطّ
This Layer,Ce calque,Diese Ebene,هذه الطّبقة
This document will be %1 pixels by %2 pixels in %3. The pixel size is %4 bit. A single paint layer will use %5 of RAM.,"Ce document fera %1 pixels sur %2 pixels en %3, ce qui veut dire que le pixel fera %4 bits. Une couche de peinture nécessitera %5 de mémoire vive.","Dieses Dokument wird %1 Pixel mal %2 Pixel groß, in %3. Die Pixelgröße ist somit %4 Bit. Eine einzelne Zeichenebene beansprucht %5 Arbeitsspeicher.",سيكون مقاس هذا المستند %1 بكسل × %1 بكسل
This document...,Ce document...,Dieses Dokument ...,هذا المستند...
This element will be replaced with all the elements of an embedded component.,Cet élément sera remplacé par tous les éléments d'un composant intégré.,Dieses Element wird durch alle Elemente einer eingebetteten Komponente ersetzt.,سيُستبدل هذا العنصر بكلّ عناصر المكوّن المضمّن.
"This filename is already used for another resource. Do you want to overwrite that resource?
(If you decline now, nothing will be done).","Ce nom de fichier est déjà utilisé pour une autre ressource Voulez-vous vraiment écraser cette ressource ? 
 (Si vous refusez maintenant, rien ne sera réalisé).","Der Name %1 existiert bereits, möchten Sie ihn überschreiben?","هناك لاحة بالاسم هذا بالفعل.
أتريد الكتابة فوقها؟"
This image has animated layers. Animation cannot be saved to this format.,Cette image possèdent des calques animés. L'animation ne peut être enregistrée dans ce format.,,في الصّورة طبقات حركة. لا يمكن حفظ الحركة بهذا النّسق.
This image is larger than %1 x %2. Images this size cannot be saved to this format.,L'image est plus grande que %1 x %2. Les images de cette taille ne peuvent être enregistrées dans ce format.,,هذه الصّورة أكبر من %1 × %2. الصّور بهذا المقاس لا يمكن حفظها بهذا النّسق.
"This is a dynamic list of actions. You can move it, but if you remove it you will not be able to re-add it.","Il s'agit d'une liste dynamique d'actions. Vous pouvez la déplacer, mais si vous la supprimez, vous ne pourrez pas l'ajouter à nouveau.","Dies ist eine dynamische Liste von Aktionen. Sie können sie verschieben, aber wenn Sie sie entfernen, können Sie sie nicht mehr zurückholen.",هذه قائمة إجراءات حركية. يمكنك تحريكها ، لكن إذا حذفتها ، لن يمكنك إضافتها مرة أخرى.
This is the language which will be used if any previous languages do not contain a proper translation.,Il s'agit de la langue qui sera utilisée si l'une quelconque parmi les langues précédentes ne contient pas de traduction appropriée.,"Diese Sprache wird verwendet, wenn keine der anderen Sprachen eine passende Übersetzung bereitstellt.",هذه اللغة التي ستُستخدم في حال لم تحتوي اللغات السّابقة على نصّ ترجمة.
"This is the main application language which will be used first, before any other languages.","Il s'agit de la langue principale de l'application, qui sera utilisée avant toute autre langue.","Dies ist die Hauptsprache der Anwendung, die vor allen anderen Sprachen verwendet wird.",هذه لغة التّطبيق الأساسيّة التي ستُستخدم أوّلًا وقبل أيّة لغة أخرى.
This name has already been used.,Ce nom est déjà utilisé.,Dieser Name wird bereits verwendet.,الاسم مستخدم بالفعل.
"This option will merge all layers. It is advisable to check this option, otherwise other applications might not be able to read your file correctly.","Cette option fusionnera tous les calques. Il est préférable d'activer cette option, sinon les autres applications pourraient ne pas être en mesure de lire votre fichier correctement.","Ist diese Einstellung aktiviert, werden alle Ebenen zusammengeführt. Dies ist ratsam, da andere Programme Ihre Datei möglicherweise sonst nicht korrekt lesen können..",سيدمج هذا الخيار كلّ الطّبقات. من المستحسن تأشير هذا الخيار وإلّا فقد لا تتمكّن التّطبيقات الأخرى من قراءة الملفّ كما ينبغي.
